2026-07-13 18:24:51,529 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:18,677 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:18,727 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:31,275 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:31,327 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:31,400 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:41,322 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:41,870 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:41,974 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:45,612 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:45,612 - INFO - RealEstateRAG - Initializing embeddings model: sentence-transformers/all-MiniLM-L6-v2
2026-07-13 18:25:45,612 - INFO - RealEstateRAG - Embedding execution device: cpu
2026-07-13 18:25:53,948 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:53,961 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-07-13 18:25:54,181 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:54,181 - WARNING - huggingface_hub.utils._http - Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-07-13 18:25:54,196 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-07-13 18:25:54,205 - INFO - sentence_transformers.base.model - Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-07-13 18:25:54,429 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:54,429 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-07-13 18:25:54,678 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:54,679 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-07-13 18:25:54,917 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:54,931 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-07-13 18:25:55,169 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:55,183 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-07-13 18:25:55,413 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-07-13 18:25:55,629 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:55,661 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-07-13 18:25:56,181 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-07-13 18:25:56,413 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-13 18:25:56,645 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-13 18:25:56,877 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-07-13 18:25:57,506 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:57,525 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-07-13 18:25:57,755 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:57,765 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-07-13 18:25:58,013 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:58,031 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-07-13 18:25:58,263 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:58,267 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-07-13 18:25:58,506 - INFO - httpx - HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-07-13 18:25:58,744 - INFO - httpx - HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-07-13 18:25:59,193 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-07-13 18:25:59,206 - INFO - httpx - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-07-13 18:25:59,429 - INFO - httpx - HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-07-13 18:25:59,441 - INFO - RealEstateRAG - Connecting to Qdrant local database at: ./qdrant_storage
2026-07-13 18:25:59,504 - INFO - RealEstateRAG - Collection 'real_estate_knowledge' not found. It will be created during ingestion.
2026-07-13 18:25:59,504 - INFO - RealEstateRAG - Initializing Google Gemini 2.5 Flash model...
2026-07-13 18:25:59,506 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 18:25:59,506 - ERROR - RealEstateRAG - GEMINI_API_KEY is not set in environment or .env file.
2026-07-13 18:25:59,508 - ERROR - RealEstateRAG - Error initializing Google Gemini LLM: GEMINI_API_KEY is missing. Please set it in your environment or .env file.
2026-07-13 18:25:59,508 - ERROR - RealEstateRAG - Failed to initialize RAG pipeline: GEMINI_API_KEY is missing. Please set it in your environment or .env file.
Traceback (most recent call last):
  File "C:\Users\nagu\Desktop\real_estate_rag_assistant\app.py", line 47, in load_rag_pipeline
    llm = get_llm()
          ^^^^^^^^^
  File "C:\Users\nagu\Desktop\real_estate_rag_assistant\rag\llm.py", line 23, in get_llm
    raise e
  File "C:\Users\nagu\Desktop\real_estate_rag_assistant\rag\llm.py", line 8, in get_llm
    api_key = get_gemini_api_key()
              ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\nagu\Desktop\real_estate_rag_assistant\utils\helpers.py", line 39, in get_gemini_api_key
    raise ValueError("GEMINI_API_KEY is missing. Please set it in your environment or .env file.")
ValueError: GEMINI_API_KEY is missing. Please set it in your environment or .env file.
2026-07-13 20:46:14,388 - INFO - RealEstateRAG - Environment variables loaded from .env
2026-07-13 20:46:14,389 - INFO - RealEstateRAG - === Starting Data Ingestion ===
2026-07-13 20:46:14,389 - INFO - RealEstateRAG - Scanning directory: C:\Users\nagu\Desktop\real_estate_rag_assistant\data
2026-07-13 20:46:14,389 - INFO - RealEstateRAG - Loading file: README.md
2026-07-13 20:46:14,395 - INFO - RealEstateRAG - Loading file: docx\hbp_possession_guidelines.docx
2026-07-13 20:46:14,402 - INFO - RealEstateRAG - Loading file: docx\hbp_registration_process.docx
2026-07-13 20:46:14,405 - INFO - RealEstateRAG - Loading file: docx\hbp_sale_agreement_terms.docx
2026-07-13 20:46:14,407 - INFO - RealEstateRAG - Loading file: docx\meridian_cancellation_refund_policy.docx
2026-07-13 20:46:14,411 - INFO - RealEstateRAG - Loading file: docx\mgr_possession_guidelines.docx
2026-07-13 20:46:14,414 - INFO - RealEstateRAG - Loading file: docx\mgr_registration_process.docx
2026-07-13 20:46:14,421 - INFO - RealEstateRAG - Loading file: docx\mgr_sale_agreement_terms.docx
2026-07-13 20:46:14,424 - INFO - RealEstateRAG - Loading file: docx\mlv_possession_guidelines.docx
2026-07-13 20:46:14,428 - INFO - RealEstateRAG - Loading file: docx\mlv_registration_process.docx
2026-07-13 20:46:14,432 - INFO - RealEstateRAG - Loading file: docx\mlv_sale_agreement_terms.docx
2026-07-13 20:46:14,435 - INFO - RealEstateRAG - Loading file: docx\sht_possession_guidelines.docx
2026-07-13 20:46:14,438 - INFO - RealEstateRAG - Loading file: docx\sht_registration_process.docx
2026-07-13 20:46:14,443 - INFO - RealEstateRAG - Loading file: docx\sht_sale_agreement_terms.docx
2026-07-13 20:46:14,446 - INFO - RealEstateRAG - Loading file: docx\skyline_cancellation_refund_policy.docx
2026-07-13 20:46:14,450 - INFO - RealEstateRAG - Loading file: docx\unh_possession_guidelines.docx
2026-07-13 20:46:14,453 - INFO - RealEstateRAG - Loading file: docx\unh_registration_process.docx
2026-07-13 20:46:14,457 - INFO - RealEstateRAG - Loading file: docx\unh_sale_agreement_terms.docx
2026-07-13 20:46:14,463 - INFO - RealEstateRAG - Loading file: docx\unr_possession_guidelines.docx
2026-07-13 20:46:14,466 - INFO - RealEstateRAG - Loading file: docx\unr_registration_process.docx
2026-07-13 20:46:14,469 - INFO - RealEstateRAG - Loading file: docx\unr_sale_agreement_terms.docx
2026-07-13 20:46:14,473 - INFO - RealEstateRAG - Loading file: docx\urbannest_cancellation_refund_policy.docx
2026-07-13 20:46:14,479 - INFO - RealEstateRAG - Loading file: html\meridian_about.html
2026-07-13 20:46:14,483 - INFO - RealEstateRAG - Loading file: html\meridian_faq.html
2026-07-13 20:46:14,487 - INFO - RealEstateRAG - Loading file: html\meridian_home.html
2026-07-13 20:46:14,489 - INFO - RealEstateRAG - Loading file: html\meridian_privacy_policy.html
2026-07-13 20:46:14,493 - INFO - RealEstateRAG - Loading file: html\meridian_terms_conditions.html
2026-07-13 20:46:14,497 - INFO - RealEstateRAG - Loading file: html\propertybazaar_listing_hbp.html
2026-07-13 20:46:14,503 - INFO - RealEstateRAG - Loading file: html\propertybazaar_listing_mgr.html
2026-07-13 20:46:14,506 - INFO - RealEstateRAG - Loading file: html\propertybazaar_listing_mlv.html
2026-07-13 20:46:14,511 - INFO - RealEstateRAG - Loading file: html\propertybazaar_listing_sht.html
2026-07-13 20:46:14,514 - INFO - RealEstateRAG - Loading file: html\propertybazaar_listing_unh.html
